Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status
06-02-2025,23:06:00,31,Active,66.944,0.114,1.809,18.613,2.922,7.314,334.053,0.537,13.105,Low
06-02-2025,23:07:00,46,Active,37.781,2.272,8.592,8.580,3.429,1.642,442.163,0.449,4.200,Medium
06-02-2025,23:08:00,49,Active,76.210,1.138,1.968,41.261,1.459,6.144,270.492,0.971,12.731,Low
06-02-2025,23:09:00,6,Active,47.957,1.396,4.928,21.419,2.605,0.847,214.109,0.315,8.586,Low
06-02-2025,23:10:00,6,Maintenance,43.859,1.188,7.941,23.057,0.080,1.269,250.281,0.110,8.740,Low
06-02-2025,23:11:00,42,Active,67.662,3.580,8.454,21.695,0.905,7.105,223.459,0.590,11.901,Low
06-02-2025,23:12:00,19,Active,89.212,1.137,6.318,19.433,4.051,3.182,425.278,0.020,8.141,Low
06-02-2025,23:13:00,32,Active,37.904,1.308,9.036,11.654,1.026,5.202,381.108,0.325,2.647,Medium
06-02-2025,23:14:00,42,Active,78.437,1.978,3.126,45.996,4.340,5.866,350.523,0.353,7.388,Low
06-02-2025,23:15:00,30,Active,63.932,2.641,1.548,37.360,2.422,5.031,495.076,0.766,13.844,Low
06-02-2025,23:16:00,26,Idle,32.327,0.572,9.857,36.881,2.029,3.034,474.450,0.462,5.010,Low
06-02-2025,23:17:00,3,Active,43.528,0.138,8.158,23.450,0.730,2.727,377.184,0.538,10.937,Low
06-02-2025,23:18:00,33,Active,67.530,0.964,9.999,26.996,3.954,6.562,127.326,0.861,9.337,Low
06-02-2025,23:19:00,50,Active,54.556,4.532,2.659,48.817,2.001,8.097,73.990,0.368,1.339,Low
06-02-2025,23:20:00,31,Active,46.940,2.917,3.920,22.016,3.791,3.532,363.907,0.418,0.760,Medium
06-02-2025,23:21:00,47,Idle,46.657,1.302,5.046,8.669,2.482,8.704,51.453,0.410,1.874,Low
06-02-2025,23:22:00,20,Idle,46.074,0.549,8.601,32.200,2.512,4.390,185.589,0.866,7.520,Low
06-02-2025,23:23:00,4,Idle,66.366,2.031,4.515,7.335,3.141,8.032,280.179,0.151,5.267,Low
06-02-2025,23:24:00,32,Active,74.183,1.149,9.321,28.567,2.587,4.501,51.313,0.412,5.768,Low
06-02-2025,23:25:00,18,Active,56.837,0.649,3.826,8.009,2.821,2.325,474.199,0.387,8.970,Low
06-02-2025,23:26:00,10,Idle,64.643,2.183,3.665,34.536,1.648,6.940,448.769,0.751,2.180,Medium
06-02-2025,23:27:00,22,Active,80.745,4.116,9.997,3.509,2.257,9.394,375.644,0.584,4.776,Medium
06-02-2025,23:28:00,17,Active,87.502,1.268,1.956,19.399,0.799,1.728,91.626,0.147,1.057,Low
06-02-2025,23:29:00,42,Maintenance,36.158,2.050,3.498,18.703,1.461,8.989,471.090,0.829,6.002,Low
06-02-2025,23:30:00,4,Active,33.528,4.744,3.171,34.310,0.191,4.808,306.822,0.646,8.217,Low
06-02-2025,23:31:00,37,Active,33.281,0.381,4.658,12.115,0.507,2.878,345.879,0.443,9.768,Low
06-02-2025,23:32:00,7,Active,65.213,1.669,9.338,26.406,1.111,9.818,135.589,0.743,4.964,Low
06-02-2025,23:33:00,8,Active,32.145,0.703,8.093,25.631,0.325,8.461,454.926,0.722,9.941,Low
06-02-2025,23:34:00,1,Active,50.598,0.303,4.412,18.426,3.146,6.626,296.706,0.974,7.114,Low
06-02-2025,23:35:00,8,Idle,80.916,2.339,5.181,2.801,0.470,4.724,179.836,0.173,11.005,Low
06-02-2025,23:36:00,19,Active,36.654,2.377,6.666,5.910,4.847,0.487,58.495,0.192,3.458,Low
06-02-2025,23:37:00,17,Active,84.854,2.023,8.823,46.927,2.801,6.925,72.405,0.628,14.415,Low
06-02-2025,23:38:00,41,Idle,57.501,0.944,5.665,4.234,1.804,3.107,238.356,0.029,14.621,Low
06-02-2025,23:39:00,48,Active,66.881,3.166,8.743,7.961,0.081,7.342,457.938,0.868,2.064,Medium
06-02-2025,23:40:00,9,Idle,85.777,3.128,9.074,23.501,4.592,8.340,490.192,0.686,0.320,High
06-02-2025,23:41:00,16,Idle,46.687,4.646,5.648,8.212,3.457,3.864,486.102,0.010,3.123,Medium
06-02-2025,23:42:00,45,Active,87.159,4.199,2.034,11.268,0.235,0.630,440.337,0.253,12.435,Low
06-02-2025,23:43:00,37,Active,83.483,3.762,2.187,47.848,4.709,2.282,404.449,0.814,8.269,Low
06-02-2025,23:44:00,27,Active,78.436,1.099,5.867,15.556,4.030,6.276,398.124,0.150,12.936,Low
06-02-2025,23:45:00,2,Active,30.380,0.565,8.609,21.243,0.238,1.159,96.341,0.842,5.582,Low
06-02-2025,23:46:00,36,Active,70.738,2.622,4.213,17.762,4.908,3.576,411.896,0.868,0.807,High
06-02-2025,23:47:00,12,Maintenance,78.387,2.079,9.365,23.017,4.432,3.469,437.004,0.702,4.269,Medium
06-02-2025,23:48:00,50,Maintenance,53.562,4.802,3.572,21.799,0.429,3.928,464.425,0.970,1.017,High
06-02-2025,23:49:00,35,Maintenance,89.669,4.643,2.622,15.819,1.536,6.265,214.254,0.730,8.039,Low
06-02-2025,23:50:00,31,Active,41.959,1.477,7.032,39.937,1.260,7.260,82.993,0.166,2.084,Low
06-02-2025,23:51:00,19,Active,79.166,3.164,4.474,15.097,1.727,0.501,289.090,0.240,14.380,Low
06-02-2025,23:52:00,26,Active,64.105,1.493,5.870,2.495,1.353,6.887,499.644,0.723,14.067,Low
06-02-2025,23:53:00,36,Active,57.266,3.070,7.751,37.008,0.836,0.330,273.779,0.503,3.966,Medium
06-02-2025,23:54:00,4,Active,76.543,4.539,9.773,17.041,3.461,8.368,488.777,0.302,10.085,Low
06-02-2025,23:55:00,48,Active,42.045,1.981,7.902,23.111,0.962,6.610,332.400,0.615,10.019,Low
06-02-2025,23:56:00,43,Active,41.622,4.562,8.987,1.702,0.195,0.629,471.362,0.886,4.189,Medium
06-02-2025,23:57:00,31,Active,56.269,4.741,3.422,41.050,2.981,4.600,235.985,0.908,1.058,Medium
06-02-2025,23:58:00,13,Maintenance,70.822,0.751,7.622,28.617,3.184,3.512,251.973,0.989,5.061,Low
06-02-2025,23:59:00,43,Active,71.280,2.541,6.111,17.315,2.140,9.078,155.139,0.509,6.133,Low
07-02-2025,00:00:00,39,Active,34.988,0.541,3.355,30.388,2.717,5.715,283.921,0.460,14.753,Low
07-02-2025,00:01:00,46,Active,52.745,1.567,3.336,43.515,0.621,3.212,403.150,0.091,6.701,Low
07-02-2025,00:02:00,4,Idle,31.177,0.868,2.810,30.140,3.209,8.015,277.551,0.196,8.262,Low
07-02-2025,00:03:00,40,Idle,67.468,1.413,8.664,23.537,0.516,5.391,110.218,0.843,0.218,Low
07-02-2025,00:04:00,44,Active,53.248,0.935,2.594,5.048,3.596,0.306,166.059,0.949,1.003,Low
07-02-2025,00:05:00,13,Active,67.391,1.756,4.047,47.681,0.500,0.850,397.231,0.981,9.766,Low
07-02-2025,00:06:00,41,Maintenance,38.033,1.825,9.524,45.380,2.346,2.748,260.862,0.555,7.896,Low
07-02-2025,00:07:00,9,Active,70.260,1.460,2.325,12.834,0.665,6.586,172.637,0.679,10.408,Low
07-02-2025,00:08:00,2,Maintenance,59.328,2.183,2.458,45.049,4.077,2.800,154.523,0.994,12.979,Low
07-02-2025,00:09:00,35,Active,80.356,1.830,4.501,42.361,1.660,6.180,121.627,0.306,14.287,Low
07-02-2025,00:10:00,12,Maintenance,76.330,1.789,5.549,19.186,3.974,6.441,244.968,0.227,5.726,Low
07-02-2025,00:11:00,17,Active,87.727,1.240,7.426,32.028,1.665,2.465,161.411,0.970,0.104,Low
07-02-2025,00:12:00,4,Maintenance,48.669,1.877,1.617,30.684,0.762,6.625,379.996,0.393,6.656,Low
07-02-2025,00:13:00,14,Active,81.555,2.859,6.002,22.650,0.556,1.817,380.481,0.910,8.244,Low
07-02-2025,00:14:00,21,Active,78.745,4.236,7.855,18.226,4.921,9.551,492.407,0.826,1.800,High
07-02-2025,00:15:00,41,Active,34.654,3.483,8.382,19.915,1.339,9.159,264.065,0.894,6.868,Low
07-02-2025,00:16:00,8,Idle,68.834,2.260,1.838,31.289,0.655,2.841,80.106,0.149,7.825,Low
07-02-2025,00:17:00,33,Active,39.062,1.084,9.172,24.178,2.224,2.462,284.912,0.631,6.964,Low
07-02-2025,00:18:00,45,Active,70.724,3.012,5.403,34.628,4.606,4.551,156.028,0.390,3.959,Low
07-02-2025,00:19:00,28,Active,85.637,2.549,9.673,49.285,1.905,8.650,195.859,0.584,4.213,Low
07-02-2025,00:20:00,3,Active,40.158,4.927,1.526,36.613,4.322,5.170,370.710,0.366,1.992,Medium
07-02-2025,00:21:00,14,Maintenance,41.630,1.752,1.911,34.268,3.486,4.129,337.623,0.902,6.731,Low
07-02-2025,00:22:00,19,Active,60.755,3.040,3.281,14.799,1.154,1.422,216.816,0.167,0.112,Medium
07-02-2025,00:23:00,6,Active,41.809,4.053,4.551,46.180,4.180,0.153,446.391,0.142,10.204,Low
07-02-2025,00:24:00,36,Maintenance,67.771,1.584,2.554,47.974,2.061,1.500,450.194,0.190,13.324,Low
07-02-2025,00:25:00,20,Idle,46.692,1.604,1.818,7.433,3.355,8.816,107.646,0.630,6.010,Low
07-02-2025,00:26:00,1,Maintenance,75.932,1.651,3.461,43.670,0.057,0.625,184.702,0.356,12.361,Low
07-02-2025,00:27:00,10,Active,73.732,1.384,5.518,35.072,0.081,0.826,142.218,0.155,1.735,Low
07-02-2025,00:28:00,13,Idle,65.725,2.366,5.625,36.380,0.790,5.113,365.307,0.722,3.621,Medium
07-02-2025,00:29:00,12,Active,59.052,4.827,1.782,47.457,1.190,3.917,393.224,0.684,3.996,Medium
07-02-2025,00:30:00,11,Active,77.479,1.078,4.990,45.331,3.898,2.469,276.570,0.637,2.966,Medium
07-02-2025,00:31:00,36,Active,32.269,2.584,8.373,14.169,3.919,3.203,353.093,0.067,5.669,Low
07-02-2025,00:32:00,17,Active,62.539,0.293,4.158,49.735,2.964,1.352,298.089,0.352,14.769,Low
07-02-2025,00:33:00,47,Active,89.271,4.008,3.227,19.010,1.934,4.982,176.703,0.080,13.806,Low
07-02-2025,00:34:00,29,Idle,70.031,1.654,9.969,30.550,4.451,6.331,231.854,0.062,14.049,Low
07-02-2025,00:35:00,3,Active,34.152,4.640,6.006,24.102,1.418,4.608,390.752,0.239,8.429,Low
07-02-2025,00:36:00,29,Active,62.005,4.064,9.217,19.698,4.782,4.531,406.694,0.438,14.804,Low
07-02-2025,00:37:00,10,Idle,44.394,4.947,2.360,35.662,3.811,2.491,355.591,0.483,0.534,Medium
07-02-2025,00:38:00,46,Active,78.167,4.968,7.361,16.951,0.869,9.247,279.651,0.783,1.288,Medium
07-02-2025,00:39:00,19,Idle,54.462,4.290,4.641,34.124,2.484,4.742,279.882,0.847,4.944,Medium
07-02-2025,00:40:00,4,Idle,79.781,1.547,4.080,35.263,3.074,1.507,172.155,0.824,3.431,Low
07-02-2025,00:41:00,46,Active,37.350,1.848,4.248,48.604,0.699,8.629,273.481,0.287,12.192,Low
07-02-2025,00:42:00,38,Active,45.265,0.633,7.746,12.404,3.999,4.545,458.705,0.380,10.351,Low
07-02-2025,00:43:00,12,Active,77.076,1.953,3.904,41.577,0.760,2.395,482.844,0.732,12.661,Low
07-02-2025,00:44:00,31,Active,43.161,3.035,6.466,8.409,2.661,4.833,274.052,0.479,7.630,Low
07-02-2025,00:45:00,2,Idle,59.860,0.531,3.248,39.703,2.563,3.914,129.965,0.087,11.738,Low
07-02-2025,00:46:00,49,Active,75.678,1.150,5.355,23.803,1.746,2.738,123.577,0.971,7.128,Low
07-02-2025,00:47:00,1,Active,38.231,3.589,5.603,23.344,4.677,2.758,241.967,0.192,5.384,Low
07-02-2025,00:48:00,17,Active,39.607,1.088,8.889,34.610,3.957,7.904,371.962,0.542,2.408,Medium
07-02-2025,00:49:00,25,Active,57.825,0.201,9.607,13.607,3.592,3.046,183.399,0.193,11.252,Low
07-02-2025,00:50:00,5,Idle,63.458,0.988,3.304,14.763,0.319,1.977,102.270,0.216,4.120,Low
07-02-2025,00:51:00,48,Active,41.827,0.449,5.417,4.702,2.276,5.596,94.677,0.080,5.612,Low
07-02-2025,00:52:00,14,Active,76.596,4.903,4.984,13.614,0.382,2.933,320.129,0.458,14.932,Low
07-02-2025,00:53:00,10,Idle,67.672,1.670,1.679,28.896,1.589,0.324,309.194,0.633,8.858,Low
07-02-2025,00:54:00,21,Maintenance,69.299,0.811,1.899,20.801,0.500,1.878,274.777,0.018,9.953,Low
07-02-2025,00:55:00,25,Active,59.555,0.753,6.836,15.681,2.314,9.921,64.458,0.969,1.673,Low
07-02-2025,00:56:00,35,Active,80.427,3.742,1.941,22.192,3.956,4.995,468.675,0.212,12.598,Low
07-02-2025,00:57:00,3,Active,37.398,1.557,9.399,8.146,0.493,4.489,353.653,0.134,13.335,Low
07-02-2025,00:58:00,18,Active,56.878,3.984,9.128,41.856,2.960,1.635,393.061,0.129,6.230,Low
07-02-2025,00:59:00,50,Maintenance,42.061,3.849,6.867,30.835,0.788,6.601,63.819,0.157,0.595,Low
07-02-2025,01:00:00,36,Active,79.737,2.781,3.301,1.119,3.450,6.558,140.277,0.150,11.286,Low
07-02-2025,01:01:00,39,Active,81.665,3.395,2.107,6.586,0.598,6.008,303.758,0.982,10.653,Low
07-02-2025,01:02:00,33,Active,38.389,3.702,4.392,48.935,0.447,2.061,385.850,0.615,7.396,Low
07-02-2025,01:03:00,48,Active,51.088,0.936,4.228,11.235,3.119,1.463,371.155,0.192,1.917,Medium
07-02-2025,01:04:00,17,Active,50.981,4.884,7.915,12.012,3.473,8.658,342.189,0.310,4.410,Medium
07-02-2025,01:05:00,40,Active,49.112,0.158,2.615,23.816,1.781,1.269,437.365,0.125,14.919,Low
07-02-2025,01:06:00,6,Idle,62.078,1.858,9.097,8.840,0.123,0.932,392.461,0.914,11.814,Low
07-02-2025,01:07:00,34,Active,60.116,4.596,4.517,39.300,2.018,8.169,291.927,0.490,0.644,Medium
07-02-2025,01:08:00,26,Active,85.742,0.573,3.957,25.256,4.657,9.653,403.655,0.135,9.326,Low
07-02-2025,01:09:00,42,Active,46.585,1.870,5.950,24.917,1.193,4.972,397.198,0.162,2.254,Medium
07-02-2025,01:10:00,31,Active,86.429,4.907,7.684,6.767,2.214,6.086,54.432,0.439,12.049,Low
07-02-2025,01:11:00,49,Active,49.657,0.375,3.517,32.335,1.861,3.215,127.558,0.325,7.076,Low
07-02-2025,01:12:00,28,Active,54.757,1.154,9.425,28.780,3.029,3.651,384.584,0.247,9.784,Low
07-02-2025,01:13:00,36,Active,52.803,0.622,9.407,20.008,4.216,6.599,227.624,0.848,12.247,Low
07-02-2025,01:14:00,13,Active,70.968,4.266,9.849,37.446,3.947,0.246,307.859,0.503,7.546,Low
07-02-2025,01:15:00,21,Idle,50.257,4.078,8.112,39.308,0.368,2.574,487.455,0.642,4.578,Medium
07-02-2025,01:16:00,26,Idle,61.350,1.895,2.148,39.713,3.238,3.451,455.442,0.304,3.534,Medium
07-02-2025,01:17:00,31,Maintenance,34.649,2.546,3.814,8.030,1.169,8.621,79.920,0.358,5.211,Low
07-02-2025,01:18:00,16,Active,74.938,1.377,5.008,12.990,0.692,5.927,486.534,0.059,3.453,Medium
07-02-2025,01:19:00,31,Active,53.963,3.570,4.689,38.105,0.094,4.645,234.934,0.559,11.798,Low
07-02-2025,01:20:00,13,Idle,71.523,0.608,5.598,37.772,2.625,3.605,114.834,0.990,0.759,Low
07-02-2025,01:21:00,30,Active,75.609,0.719,7.724,13.555,1.719,2.441,350.645,0.908,1.339,Medium
07-02-2025,01:22:00,32,Active,69.409,3.097,9.482,22.926,0.804,9.658,320.459,0.518,13.237,Low
07-02-2025,01:23:00,5,Idle,78.360,4.258,7.396,37.197,0.655,4.794,445.104,0.074,11.303,Low
07-02-2025,01:24:00,12,Active,84.569,3.387,5.083,13.464,1.016,5.952,435.930,0.419,14.993,Low
07-02-2025,01:25:00,39,Active,49.820,2.065,5.378,30.344,2.365,7.857,351.002,0.345,14.386,Low
07-02-2025,01:26:00,41,Active,52.005,3.205,9.001,39.722,0.161,6.971,489.236,0.614,12.286,Low
07-02-2025,01:27:00,37,Active,60.216,0.156,8.289,4.811,2.919,8.314,355.626,0.929,12.570,Low
07-02-2025,01:28:00,4,Active,74.766,4.485,3.107,2.208,1.526,7.560,86.883,0.538,6.787,Low
07-02-2025,01:29:00,42,Idle,80.374,3.292,1.749,17.920,4.759,8.540,90.904,0.971,13.237,Low
07-02-2025,01:30:00,48,Active,58.185,0.957,5.093,40.423,1.622,4.107,417.040,0.429,7.955,Low
07-02-2025,01:31:00,43,Active,79.031,2.803,8.206,36.500,2.328,1.066,117.324,0.578,13.721,Low
07-02-2025,01:32:00,29,Active,73.223,1.340,8.279,27.534,4.884,8.017,358.018,0.487,14.066,Low
07-02-2025,01:33:00,41,Active,42.882,4.555,7.128,27.204,2.310,1.272,258.204,0.885,6.535,Low
07-02-2025,01:34:00,5,Active,79.400,0.725,2.597,6.382,4.404,5.875,341.570,0.521,0.581,Medium
07-02-2025,01:35:00,11,Maintenance,69.621,3.974,6.548,43.290,4.006,4.023,121.561,0.754,3.039,Low
07-02-2025,01:36:00,30,Maintenance,79.228,4.870,5.106,2.482,3.959,6.971,418.268,0.943,3.483,Medium
07-02-2025,01:37:00,9,Maintenance,34.550,0.682,1.501,38.187,3.073,2.376,174.876,0.813,10.266,Low
07-02-2025,01:38:00,49,Active,47.549,3.383,8.671,38.159,3.198,6.856,54.624,0.361,10.767,Low
07-02-2025,01:39:00,28,Active,82.407,1.140,7.333,1.730,2.070,7.287,260.769,0.111,9.934,Low
07-02-2025,01:40:00,22,Maintenance,55.011,2.284,2.711,39.491,4.736,5.130,336.535,0.596,7.518,Low
07-02-2025,01:41:00,11,Maintenance,88.595,3.454,9.849,22.064,2.230,6.736,202.434,0.201,7.403,Low
07-02-2025,01:42:00,21,Active,68.002,0.779,4.749,24.823,4.630,6.444,412.601,0.180,3.916,Medium
07-02-2025,01:43:00,6,Active,45.743,0.727,5.964,29.246,0.795,9.328,492.561,0.925,7.746,Low
07-02-2025,01:44:00,26,Active,35.099,1.766,4.040,22.241,1.448,6.513,133.082,0.989,5.349,Low
07-02-2025,01:45:00,16,Active,77.444,2.424,7.021,5.544,4.562,2.897,297.561,0.411,3.071,Medium
07-02-2025,01:46:00,14,Active,66.447,2.698,5.692,13.508,1.276,2.111,123.295,0.029,7.010,Low
07-02-2025,01:47:00,35,Active,32.018,1.311,5.518,41.933,2.486,5.115,199.938,0.861,9.022,Low
07-02-2025,01:48:00,42,Active,41.218,1.786,6.462,18.643,4.767,9.031,120.638,0.444,11.827,Low
07-02-2025,01:49:00,36,Active,40.449,0.855,9.419,21.743,4.784,6.709,53.160,0.789,3.838,Low
07-02-2025,01:50:00,22,Active,87.390,2.644,8.233,1.813,0.706,1.201,267.671,0.051,12.509,Low
07-02-2025,01:51:00,2,Active,85.237,1.697,3.357,6.404,2.391,3.070,369.195,0.335,11.259,Low
07-02-2025,01:52:00,13,Active,34.062,3.421,1.663,3.255,0.453,7.449,463.866,0.518,9.476,Low
07-02-2025,01:53:00,11,Active,74.906,4.848,9.429,7.917,4.432,6.703,288.549,0.206,5.619,Low
07-02-2025,01:54:00,12,Active,68.502,2.592,6.168,42.222,3.985,9.935,360.853,0.079,5.832,Low
07-02-2025,01:55:00,33,Idle,57.809,1.734,2.910,44.788,4.702,7.506,255.271,0.219,7.998,Low
07-02-2025,01:56:00,22,Active,77.269,2.639,6.508,31.438,0.532,8.825,323.812,0.538,2.760,Medium
07-02-2025,01:57:00,9,Active,56.384,2.540,6.144,21.831,1.099,1.903,171.545,0.529,10.727,Low
07-02-2025,01:58:00,44,Active,84.374,0.173,9.323,18.536,4.172,6.962,211.569,0.478,9.361,Low
07-02-2025,01:59:00,7,Active,32.288,1.942,6.605,28.253,3.038,9.645,428.478,0.395,9.533,Low
07-02-2025,02:00:00,17,Idle,78.425,3.392,2.010,49.114,4.150,5.275,68.307,0.776,9.853,Low
07-02-2025,02:01:00,10,Idle,36.653,0.238,8.610,42.304,1.817,5.449,194.922,0.085,1.834,Low
07-02-2025,02:02:00,38,Idle,84.329,2.802,3.443,31.229,0.573,5.827,284.818,0.499,2.817,Medium
07-02-2025,02:03:00,39,Active,54.081,1.711,3.110,14.432,0.114,8.596,258.818,0.788,10.341,Low
07-02-2025,02:04:00,46,Active,61.941,0.265,7.494,5.935,4.728,5.887,495.710,0.921,10.979,Low
07-02-2025,02:05:00,25,Active,38.341,2.200,7.448,8.532,0.871,2.771,377.881,0.077,4.839,Medium
07-02-2025,02:06:00,27,Idle,62.646,2.573,5.831,44.563,0.272,9.574,64.573,0.488,10.378,Low
07-02-2025,02:07:00,30,Active,81.753,1.414,5.245,46.937,0.293,0.879,336.066,0.863,5.736,Low
07-02-2025,02:08:00,30,Maintenance,62.576,3.578,4.927,17.157,4.973,5.532,264.738,0.624,8.489,Low
07-02-2025,02:09:00,43,Maintenance,53.803,1.671,8.922,22.155,1.956,3.784,160.229,0.875,5.326,Low
07-02-2025,02:10:00,34,Active,52.609,1.799,3.307,27.595,1.397,8.634,101.476,0.278,7.162,Low
07-02-2025,02:11:00,33,Active,44.828,1.750,6.080,28.249,0.732,9.940,192.581,0.981,6.340,Low
07-02-2025,02:12:00,32,Active,77.743,0.151,6.117,28.886,2.999,7.349,234.385,0.719,5.623,Low
07-02-2025,02:13:00,42,Idle,52.936,4.479,5.663,38.733,2.680,0.140,473.181,0.831,11.845,Low
07-02-2025,02:14:00,12,Active,54.885,3.429,5.437,37.202,0.055,4.887,198.867,0.375,10.535,Low
07-02-2025,02:15:00,41,Active,66.366,4.334,1.503,3.073,0.260,7.223,239.295,0.275,10.434,Low
07-02-2025,02:16:00,23,Active,79.093,3.528,5.949,46.099,2.241,8.267,231.374,0.339,8.811,Low
07-02-2025,02:17:00,29,Active,77.394,1.303,6.412,28.727,2.193,0.303,67.733,0.222,5.367,Low
07-02-2025,02:18:00,43,Idle,52.269,2.403,4.754,18.384,0.510,0.835,210.472,0.444,6.112,Low
07-02-2025,02:19:00,1,Active,73.546,0.459,5.145,23.064,3.691,6.827,472.777,0.103,12.793,Low
07-02-2025,02:20:00,20,Active,83.919,0.263,5.726,35.475,1.077,7.104,311.316,0.946,9.284,Low
07-02-2025,02:21:00,10,Active,89.406,1.516,1.585,26.521,0.050,5.429,495.327,0.034,14.240,Low
07-02-2025,02:22:00,19,Active,64.873,2.581,3.255,49.258,4.089,4.418,495.594,0.654,1.692,High
07-02-2025,02:23:00,23,Active,58.468,1.317,7.407,7.154,2.817,0.988,424.513,0.345,6.133,Low
07-02-2025,02:24:00,21,Active,39.686,2.053,7.053,37.498,3.705,9.645,167.105,0.207,1.825,Low
07-02-2025,02:25:00,43,Active,88.519,0.640,3.221,36.587,2.987,6.384,499.391,0.625,7.424,Low
07-02-2025,02:26:00,35,Active,42.262,1.873,4.590,43.918,2.844,0.322,256.363,0.384,14.708,Low
07-02-2025,02:27:00,48,Active,33.348,0.716,3.629,15.017,3.523,8.832,139.132,0.059,5.336,Low
07-02-2025,02:28:00,32,Active,74.538,2.411,8.734,15.578,0.357,3.300,296.756,0.057,13.867,Low
07-02-2025,02:29:00,10,Active,76.610,1.432,9.743,23.642,1.047,5.440,380.622,0.643,13.815,Low
07-02-2025,02:30:00,2,Active,86.714,1.362,1.830,24.799,3.156,2.701,358.230,0.870,0.070,Medium
07-02-2025,02:31:00,36,Active,87.109,3.448,1.602,18.382,2.250,4.394,478.298,0.801,0.500,High
07-02-2025,02:32:00,48,Active,77.000,4.132,5.231,36.604,2.920,8.022,475.063,0.651,12.490,Low
07-02-2025,02:33:00,6,Idle,60.421,2.659,2.909,3.135,2.886,8.179,381.482,0.971,1.190,Medium
07-02-2025,02:34:00,43,Active,51.736,4.604,2.973,29.358,3.286,7.437,198.920,0.183,12.155,Low
07-02-2025,02:35:00,17,Active,30.712,1.569,8.378,39.110,4.098,4.269,449.389,0.398,12.923,Low
07-02-2025,02:36:00,15,Active,54.993,1.123,3.337,39.710,0.966,2.891,307.716,0.023,14.389,Low
07-02-2025,02:37:00,36,Active,70.552,0.985,2.114,40.992,3.812,1.186,128.950,0.596,2.267,Low
07-02-2025,02:38:00,24,Maintenance,79.241,0.764,6.198,14.686,1.335,3.814,162.809,0.547,6.791,Low
07-02-2025,02:39:00,40,Active,56.032,3.949,8.118,32.879,0.397,8.076,275.173,0.886,3.926,Medium
07-02-2025,02:40:00,29,Active,83.915,4.548,1.686,21.481,2.453,0.106,304.240,0.206,12.261,Low
07-02-2025,02:41:00,50,Maintenance,36.966,1.451,6.818,45.165,3.145,1.745,453.153,0.681,0.642,High
07-02-2025,02:42:00,14,Active,41.845,0.471,6.586,37.446,4.880,1.289,296.128,0.482,11.520,Low
07-02-2025,02:43:00,2,Active,34.328,2.732,3.822,32.382,2.628,0.611,264.715,0.515,8.906,Low
07-02-2025,02:44:00,48,Active,74.296,3.192,7.395,21.950,4.132,9.136,289.730,0.329,11.363,Low
07-02-2025,02:45:00,22,Active,36.898,3.924,2.762,25.875,3.826,5.241,208.889,0.669,10.687,Low
07-02-2025,02:46:00,47,Active,72.948,1.180,5.598,2.239,0.389,7.058,215.310,0.433,11.778,Low
07-02-2025,02:47:00,6,Active,78.266,1.569,3.142,34.514,0.451,4.921,159.308,0.235,6.080,Low
07-02-2025,02:48:00,9,Active,89.590,0.503,2.569,12.739,0.698,1.371,98.558,0.862,5.982,Low
07-02-2025,02:49:00,12,Idle,85.755,2.829,8.835,42.760,2.437,0.849,367.754,0.450,5.819,Low
07-02-2025,02:50:00,42,Active,69.963,3.802,2.493,42.294,0.222,5.643,267.188,0.276,14.822,Low
07-02-2025,02:51:00,39,Maintenance,33.369,0.963,2.914,46.106,3.642,3.967,311.122,0.963,9.730,Low
07-02-2025,02:52:00,5,Active,35.391,3.307,2.518,25.771,1.044,6.502,379.085,0.509,13.398,Low
07-02-2025,02:53:00,40,Maintenance,63.797,3.594,6.028,41.645,3.257,1.340,274.347,0.796,5.475,Low
07-02-2025,02:54:00,44,Active,64.276,1.499,2.596,49.600,0.838,3.689,373.219,0.918,14.457,Low
07-02-2025,02:55:00,1,Active,45.426,3.874,8.345,34.357,1.144,7.013,364.654,0.701,14.370,Low
07-02-2025,02:56:00,10,Idle,36.594,0.219,3.420,49.480,2.082,6.681,223.024,0.077,4.246,Medium
07-02-2025,02:57:00,11,Active,35.619,0.404,9.754,35.290,1.404,9.038,406.527,0.115,0.226,High
07-02-2025,02:58:00,27,Active,53.254,2.469,5.400,28.541,2.120,8.049,322.643,0.007,8.647,Low
07-02-2025,02:59:00,23,Idle,66.210,3.590,4.645,26.240,3.534,2.704,311.694,0.370,1.467,Medium
07-02-2025,03:00:00,20,Active,32.131,3.390,4.660,44.033,0.718,9.253,294.662,0.982,8.183,Low
07-02-2025,03:01:00,5,Active,63.467,3.925,5.843,23.450,4.462,6.050,239.641,0.450,5.368,Low
07-02-2025,03:02:00,13,Active,61.798,2.509,7.016,15.814,2.474,0.859,273.244,0.194,2.124,Medium
07-02-2025,03:03:00,50,Active,84.346,3.547,7.102,17.434,3.580,2.511,90.167,0.504,8.266,Low
07-02-2025,03:04:00,10,Active,31.948,3.085,5.327,47.032,2.616,9.515,393.630,0.373,13.528,Low
07-02-2025,03:05:00,49,Active,56.502,1.538,8.282,38.291,2.412,9.154,408.724,0.212,7.431,Low
